ProposalName|Contracts|CAM|Dept|ElementTitle|Month|Hours
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201402|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201403|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201404|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201405|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201406|4.161
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201312|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201401|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201402|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201403|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201404|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201405|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201406|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L057DH|AV HBX - Flight Test Support|201406|0.592
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L057DH|AV HBX - Flight Test Support|201407|0.592
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L057DH|AV HBX - Flight Test Support|201408|0.592
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L057DH|AV HBX - Flight Test Support|201409|0.592
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L057DH|AV HBX - Flight Test Support|201410|0.592
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L057DH|AV HBX - Flight Test Support|201411|0.592
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L057DH|AV HBX - Flight Test Support|201412|0.594
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L067NC|AV HBX - Flight Test Support|201406|9.25
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L067NC|AV HBX - Flight Test Support|201407|9.25
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L067NC|AV HBX - Flight Test Support|201408|9.25
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L067NC|AV HBX - Flight Test Support|201409|9.25
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L067NC|AV HBX - Flight Test Support|201410|9.25
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L067NC|AV HBX - Flight Test Support|201411|9.25
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HBX|L067NC|AV HBX - Flight Test Support|201412|9.25
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064GH|AV HEX - Flight Test Support|201406|10.561
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064GH|AV HEX - Flight Test Support|201407|10.561
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064GH|AV HEX - Flight Test Support|201408|10.561
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064GH|AV HEX - Flight Test Support|201409|10.561
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064GH|AV HEX - Flight Test Support|201410|10.561
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064GH|AV HEX - Flight Test Support|201411|10.561
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064GH|AV HEX - Flight Test Support|201412|10.564
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065JN|AV HEX - Flight Test Support|201406|2.423
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065JN|AV HEX - Flight Test Support|201407|2.423
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065JN|AV HEX - Flight Test Support|201408|2.423
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065JN|AV HEX - Flight Test Support|201409|2.423
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065JN|AV HEX - Flight Test Support|201410|2.423
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065JN|AV HEX - Flight Test Support|201411|2.423
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065JN|AV HEX - Flight Test Support|201412|2.424
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064FK|AV HEX - Flight Test Support|201406|2.558
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064FK|AV HEX - Flight Test Support|201407|2.558
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064FK|AV HEX - Flight Test Support|201408|2.558
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064FK|AV HEX - Flight Test Support|201409|2.558
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064FK|AV HEX - Flight Test Support|201410|2.558
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064FK|AV HEX - Flight Test Support|201411|2.558
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L064FK|AV HEX - Flight Test Support|201412|2.559
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065HD|AV HEX - Flight Test Support|201406|4.571
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065HD|AV HEX - Flight Test Support|201407|4.571
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065HD|AV HEX - Flight Test Support|201408|4.571
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065HD|AV HEX - Flight Test Support|201409|4.571
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065HD|AV HEX - Flight Test Support|201410|4.571
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065HD|AV HEX - Flight Test Support|201411|4.571
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HEX|L065HD|AV HEX - Flight Test Support|201412|4.573
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065FG|AV HJX - Flight Test Support|201406|1.491
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065FG|AV HJX - Flight Test Support|201407|1.491
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065FG|AV HJX - Flight Test Support|201408|1.491
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065FG|AV HJX - Flight Test Support|201409|1.491
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065FG|AV HJX - Flight Test Support|201410|1.491
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065FG|AV HJX - Flight Test Support|201411|1.491
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065FG|AV HJX - Flight Test Support|201412|1.49
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201406|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201407|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201408|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201409|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201410|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201411|4.163
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065HD|AV HJX - Flight Test Support|201412|4.161
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201406|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201407|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201408|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201409|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201410|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201411|0.563
G12-4823 EMD ASIP Follow-on Support_REV 1|EMD Misc.|HJX|L065LF|AV HJX - Flight Test Support|201412|0.563
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|HBX|L067NC|AV HBX - CSRA Integrator|201208|97.28
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|HBX|L067NC|AV HBX - CSRA Integrator|201209|97.28
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|HBX|L067NC|AV HBX - CSRA Integrator|201210|97.28
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|HBX|L067NC|AV HBX - CSRA Integrator|201211|97.28
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|HBX|L067NC|AV HBX - CSRA Integrator|201212|97.28
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|HBX|L067NC|AV HBX - CSRA Integrator|201301|97.28
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|HBX|L067NC|AV HBX - CSRA Integrator|201302|97.28
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|HBX|L067NC|AV HBX - CSRA Integrator|201303|97.28
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|HBX|L067NC|AV HBX - CSRA Integrator|201304|97.28
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HG|AV H0X - Management & Tech. Oversight|201208|12.492
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HG|AV H0X - Management & Tech. Oversight|201209|12.492
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HG|AV H0X - Management & Tech. Oversight|201210|12.492
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HG|AV H0X - Management & Tech. Oversight|201211|12.492
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HG|AV H0X - Management & Tech. Oversight|201212|12.492
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HG|AV H0X - Management & Tech. Oversight|201301|12.492
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HG|AV H0X - Management & Tech. Oversight|201302|12.492
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HG|AV H0X - Management & Tech. Oversight|201303|12.492
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HG|AV H0X - Management & Tech. Oversight|201304|12.492
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HI|AV H0X - Management & Tech. Oversight|201208|5.806
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HI|AV H0X - Management & Tech. Oversight|201209|5.806
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HI|AV H0X - Management & Tech. Oversight|201210|5.806
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HI|AV H0X - Management & Tech. Oversight|201211|5.806
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HI|AV H0X - Management & Tech. Oversight|201212|5.806
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HI|AV H0X - Management & Tech. Oversight|201301|5.806
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HI|AV H0X - Management & Tech. Oversight|201302|5.806
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HI|AV H0X - Management & Tech. Oversight|201303|5.806
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L042HI|AV H0X - Management & Tech. Oversight|201304|5.806
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064CQ|AV H0X - Management & Tech. Oversight|201208|8.754
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064CQ|AV H0X - Management & Tech. Oversight|201209|8.754
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064CQ|AV H0X - Management & Tech. Oversight|201210|8.754
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064CQ|AV H0X - Management & Tech. Oversight|201211|8.754
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064CQ|AV H0X - Management & Tech. Oversight|201212|8.754
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064CQ|AV H0X - Management & Tech. Oversight|201301|8.754
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064CQ|AV H0X - Management & Tech. Oversight|201302|8.754
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064CQ|AV H0X - Management & Tech. Oversight|201303|8.754
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064CQ|AV H0X - Management & Tech. Oversight|201304|8.754
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FA|AV H0X - Management & Tech. Oversight|201208|2.813
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FA|AV H0X - Management & Tech. Oversight|201209|2.813
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FA|AV H0X - Management & Tech. Oversight|201210|2.813
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FA|AV H0X - Management & Tech. Oversight|201211|2.813
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FA|AV H0X - Management & Tech. Oversight|201212|2.813
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FA|AV H0X - Management & Tech. Oversight|201301|2.813
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FA|AV H0X - Management & Tech. Oversight|201302|2.813
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FA|AV H0X - Management & Tech. Oversight|201303|2.813
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FA|AV H0X - Management & Tech. Oversight|201304|2.813
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FK|AV H0X - Management & Tech. Oversight|201208|3.524
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FK|AV H0X - Management & Tech. Oversight|201209|3.524
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FK|AV H0X - Management & Tech. Oversight|201210|3.524
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FK|AV H0X - Management & Tech. Oversight|201211|3.524
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FK|AV H0X - Management & Tech. Oversight|201212|3.524
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FK|AV H0X - Management & Tech. Oversight|201301|3.524
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FK|AV H0X - Management & Tech. Oversight|201302|3.524
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FK|AV H0X - Management & Tech. Oversight|201303|3.524
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064FK|AV H0X - Management & Tech. Oversight|201304|3.524
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064GH|AV H0X - Management & Tech. Oversight|201208|10.552
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064GH|AV H0X - Management & Tech. Oversight|201209|10.552
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064GH|AV H0X - Management & Tech. Oversight|201210|10.552
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064GH|AV H0X - Management & Tech. Oversight|201211|10.552
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064GH|AV H0X - Management & Tech. Oversight|201212|10.552
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064GH|AV H0X - Management & Tech. Oversight|201301|10.552
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064GH|AV H0X - Management & Tech. Oversight|201302|10.552
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064GH|AV H0X - Management & Tech. Oversight|201303|10.552
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L064GH|AV H0X - Management & Tech. Oversight|201304|10.552
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FA|AV H0X - Management & Tech. Oversight|201208|6.246
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FA|AV H0X - Management & Tech. Oversight|201209|6.246
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FA|AV H0X - Management & Tech. Oversight|201210|6.246
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FA|AV H0X - Management & Tech. Oversight|201211|6.246
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FA|AV H0X - Management & Tech. Oversight|201212|6.246
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FA|AV H0X - Management & Tech. Oversight|201301|6.246
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FA|AV H0X - Management & Tech. Oversight|201302|6.246
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FA|AV H0X - Management & Tech. Oversight|201303|6.246
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FA|AV H0X - Management & Tech. Oversight|201304|6.246
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FG|AV H0X - Management & Tech. Oversight|201208|2.567
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FG|AV H0X - Management & Tech. Oversight|201209|2.567
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FG|AV H0X - Management & Tech. Oversight|201210|2.567
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FG|AV H0X - Management & Tech. Oversight|201211|2.567
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FG|AV H0X - Management & Tech. Oversight|201212|2.567
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FG|AV H0X - Management & Tech. Oversight|201301|2.567
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FG|AV H0X - Management & Tech. Oversight|201302|2.567
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FG|AV H0X - Management & Tech. Oversight|201303|2.567
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L065FG|AV H0X - Management & Tech. Oversight|201304|2.567
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067HD|AV H0X - Management & Tech. Oversight|201208|3.582
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067HD|AV H0X - Management & Tech. Oversight|201209|3.582
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067HD|AV H0X - Management & Tech. Oversight|201210|3.582
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067HD|AV H0X - Management & Tech. Oversight|201211|3.582
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067HD|AV H0X - Management & Tech. Oversight|201212|3.582
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067HD|AV H0X - Management & Tech. Oversight|201301|3.582
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067HD|AV H0X - Management & Tech. Oversight|201302|3.582
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067HD|AV H0X - Management & Tech. Oversight|201303|3.582
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067HD|AV H0X - Management & Tech. Oversight|201304|3.582
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067NA|AV H0X - Management & Tech. Oversight|201208|4.83
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067NA|AV H0X - Management & Tech. Oversight|201209|4.83
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067NA|AV H0X - Management & Tech. Oversight|201210|4.83
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067NA|AV H0X - Management & Tech. Oversight|201211|4.83
G11-4782r2 De-Scope [Communication System Re-Architecture Phase 0] on Apr 16 2012|CSRA|H0X|L067NA|AV H0X - Management & Tech. Oversight|201212|4.83
